106;78;223;237;land;false;desert;1
107;214;242;113;land;false;desert;1
108;254;217;221;land;false;plains;1
109;87;223;95;land;false;forest;1
110;174;251;198;land;false;forest;1
111;252;186;205;land;false;forest;1
112;234;255;214;land;false;hills;1
113;227;110;207;land;false;forest;1
114;241;77;101;land;false;forest;1
115;254;174;200;land;false;plains;1
116;234;188;250;land;false;forest;1
117;201;186;255;land;false;plains;1
118;253;255;249;land;false;hills;1
119;197;252;160;land;false;plains;1
120;196;198;251;land;false;plains;1
121;253;213;226;land;false;hills;1
122;115;237;133;land;false;desert;1
123;66;240;84;land;false;forest;1
124;121;242;165;land;false;plains;1
125;231;255;226;land;true;forest;1
126;154;132;245;land;false;plains;1
127;166;237;121;land;false;forest;1
128;62;223;143;land;false;plains;1
129;229;177;255;land;false;plains;1
130;228;187;40;land;false;plains;1
131;253;203;205;land;false;forest;1
132;154;172;253;land;false;plains;1
133;240;202;119;land;false;hills;1
134;230;214;30;land;false;desert;1
135;218;253;150;land;false;plains;1
136;221;73;213;land;false;forest;1
137;216;235;122;land;false;desert;1
138;231;66;236;land;false;mountain;1
139;156;128;233;land;false;desert;1
140;184;151;245;land;true;plains;1
141;240;255;247;land;false;forest;1
142;227;255;254;land;true;forest;1
143;124;250;123;land;false;forest;1
144;233;171;251;land;false;plains;1
145;254;70;68;land;false;urban;1
146;215;68;254;land;false;plains;1
147;117;79;242;land;false;plains;1
148;254;229;250;land;false;mountain;1
149;211;195;88;land;false;forest;1
150;194;43;249;land;false;hills;1
151;230;251;123;land;false;hills;1
152;178;145;243;land;false;plains;1
153;113;245;125;land;false;forest;1
154;84;142;222;land;false;plains;1
155;206;66;153;land;false;plains;1
156;198;212;253;land;false;forest;1
157;116;251;135;land;false;plains;1
158;127;236;200;land;false;forest;1
159;211;203;51;land;true;forest;1
160;151;241;253;land;false;hills;1
161;240;142;184;land;true;forest;1
162;249;251;255;land;false;desert;1
163;71;94;232;land;false;desert;1
164;147;241;138;land;false;hills;1
165;247;255;235;land;false;plains;1
166;255;239;247;land;false;plains;1
167;244;252;255;land;false;desert;1
168;250;164;232;land;false;marsh;1
169;184;228;72;land;false;forest;1
170;252;226;179;land;false;desert;1
171;223;254;232;land;false;mountain;1
172;234;175;248;land;false;forest;1
173;158;174;253;land;false;hills;1
174;254;194;179;land;false;forest;1
175;191;247;155;land;false;forest;1
176;224;238;254;land;true;plains;1
177;196;240;122;land;false;forest;1
178;241;53;224;land;false;plains;1
179;205;174;250;land;false;mountain;1
180;219;242;254;land;true;forest;1
181;129;145;248;land;false;forest;1
182;241;211;255;land;false;forest;1
183;42;222;203;land;false;desert;1
184;248;246;255;land;false;hills;1
185;233;42;208;land;false;mountain;1
186;204;242;254;land;true;forest;1
187;251;192;168;land;false;plains;1
188;221;254;240;land;false;desert;1
189;255;224;243;land;false;plains;1
190;221;244;86;land;false;plains;1
191;246;69;93;land;false;plains;1
192;49;225;136;land;false;hills;1
193;255;240;241;land;true;forest;1
194;247;252;117;land;false;plains;1
195;254;227;222;land;true;forest;1
196;144;218;246;land;true;plains;1
197;196;254;200;land;false;plains;1
198;140;229;94;land;false;desert;1
199;255;73;113;land;false;hills;1
200;77;232;149;land;false;hills;1
201;152;243;221;land;false;mountain;1
202;171;236;249;land;false;forest;1
203;239;90;253;land;false;hills;1
204;67;181;226;land;true;plains;1
205;73;156;215;land;false;forest;1
206;255;250;250;land;false;marsh;1
207;253;161;249;land;false;forest;1
208;133;91;243;land;true;marsh;1
209;255;239;243;land;false;plains;1
210;152;23;244;land;false;plains;1
211;223;251;176;land;false;marsh;1
212;146;179;247;land;true;forest;1
213;181;200;252;land;false;plains;1
214;241;83;84;land;false;desert;1
215;197;254;236;land;false;plains;1
216;190;54;238;land;true;forest;1
217;212;250;168;land;false;plains;1
218;108;227;52;land;true;forest;1
219;219;255;213;land;false;forest;1
220;252;240;255;land;false;plains;1
221;201;108;233;land;false;forest;1
222;224;187;254;land;false;forest;1
223;251;210;195;land;false;plains;1
224;250;255;216;land;false;hills;1
225;56;217;192;land;true;plains;1
226;94;206;244;land;false;plains;1
227;228;219;72;land;false;forest;1
228;159;98;238;land;true;urban;1
229;253;220;195;land;true;plains;1
230;245;169;252;land;false;hills;1
231;76;149;222;land;false;plains;1
232;255;248;196;land;false;hills;1
233;228;228;255;land;false;desert;1
234;180;249;156;land;false;forest;1
235;205;233;254;land;false;plains;1
236;209;222;45;land;false;forest;1
237;242;228;254;land;false;desert;1
238;143;144;245;land;false;hills;1
239;246;249;255;land;false;plains;1
240;148;63;217;land;false;forest;1
241;252;179;197;land;false;plains;1
242;190;252;192;land;false;hills;1
243;210;64;166;land;false;hills;1
244;245;70;111;land;false;hills;1
245;66;55;207;land;true;forest;1
246;216;254;246;land;false;forest;1
247;253;234;194;land;false;desert;1
248;126;232;58;land;true;forest;1
249;233;240;255;land;false;forest;1
250;253;183;137;land;false;forest;1
251;247;213;255;land;false;plains;1
252;110;230;37;land;false;hills;1
253;228;249;255;land;false;plains;1
254;69;182;249;land;false;plains;1
255;146;239;115;land;false;forest;1
256;204;157;68;land;false;desert;1
257;234;172;117;land;false;plains;1
258;73;239;171;land;false;desert;1
259;221;197;95;land;false;forest;1
260;239;164;42;land;false;plains;1
261;248;124;105;land;true;forest;1
262;137;176;246;land;false;forest;1
263;212;206;81;land;false;plains;1
264;49;250;143;land;false;forest;1
265;189;222;83;land;false;desert;1
266;234;59;234;land;false;hills;1
267;254;217;211;land;false;forest;1
268;227;254;210;land;false;plains;1
269;197;151;254;land;false;hills;1
270;217;79;84;land;true;forest;1
271;255;250;249;land;true;forest;1
272;186;245;151;land;true;plains;1
273;235;73;86;land;true;forest;1
274;215;250;172;land;false;plains;1
275;75;128;212;land;true;plains;1
276;162;225;248;land;false;desert;1
277;253;101;103;land;false;hills;1
278;223;57;98;land;false;forest;1
279;252;201;201;land;false;forest;1
280;226;228;255;land;false;forest;1
281;95;185;240;land;false;plains;1
282;89;178;246;land;false;forest;1
283;255;250;255;land;false;plains;1
284;35;226;161;land;false;forest;1
285;174;185;253;land;false;forest;1
286;242;91;64;land;false;forest;1
287;111;232;123;land;false;plains;1
288;240;251;142;land;false;forest;1
289;156;228;251;land;true;forest;1
290;102;223;184;land;false;plains;1
291;111;165;250;land;false;marsh;1
292;177;252;197;land;false;hills;1
293;122;172;239;land;false;hills;1
294;174;252;196;land;true;marsh;1
295;255;222;225;land;false;forest;1
296;254;230;220;land;false;plains;1
297;18;42;253;land;false;plains;1
298;228;42;119;land;true;plains;1
299;205;68;247;land;false;plains;1
300;244;223;254;land;false;forest;1
301;97;18;249;land;false;hills;1
302;223;238;255;land;false;forest;1
303;215;232;111;land;false;plains;1
304;251;121;182;land;false;hills;1
305;75;212;192;land;true;forest;1
306;44;166;232;land;false;plains;1
307;40;223;158;land;true;forest;1
308;250;77;63;land;false;mountain;1
309;229;37;145;land;false;forest;1
310;64;209;177;land;false;plains;1
311;40;216;158;land;false;plains;1
312;34;104;254;land;false;marsh;1
313;255;251;209;land;false;hills;1
314;253;160;109;land;false;forest;1
315;79;201;245;land;false;plains;1
316;165;214;251;land;false;plains;1
317;253;229;181;land;false;hills;1
318;222;96;72;land;false;forest;1
319;158;149;246;land;false;hills;1
320;235;33;56;land;false;plains;1
321;200;147;250;land;true;forest;1
322;252;161;229;land;false;plains;1
323;208;207;254;land;true;plains;1
324;185;251;194;land;false;forest;1
325;227;210;255;land;false;desert;1
326;230;253;134;land;false;forest;1
327;146;121;255;land;false;hills;1
328;204;254;248;land;false;desert;1
329;249;30;73;land;false;forest;1
330;64;243;124;land;false;plains;1
331;248;209;59;land;false;forest;1
332;240;255;230;land;true;forest;1
333;190;251;229;land;false;forest;1
334;202;254;97;land;false;forest;1
335;140;122;245;land;true;forest;1
336;179;254;144;land;false;plains;1
337;173;106;246;land;false;plains;1
338;163;253;131;land;false;plains;1
339;138;63;239;land;false;hills;1
340;210;146;49;land;false;hills;1
341;104;237;65;land;false;hills;1
342;232;111;171;land;false;plains;1
343;173;250;184;land;false;mountain;1
344;245;241;149;land;false;forest;1
345;249;206;27;land;false;plains;1
346;203;169;53;land;true;forest;1
347;218;254;226;land;false;plains;1
348;207;255;226;land;false;forest;1
349;218;99;251;land;false;forest;1
350;236;176;103;land;false;hills;1
351;168;123;242;land;false;desert;1
352;123;253;185;land;false;plains;1
353;252;161;234;land;true;forest;1
354;137;219;254;land;false;plains;1
355;216;218;254;land;false;plains;1
356;247;246;255;land;false;forest;1
357;173;186;253;land;false;hills;1
358;96;73;225;land;true;marsh;1
359;143;252;36;land;false;desert;1
360;124;233;129;land;false;plains;1
361;199;83;238;land;true;plains;1
362;253;205;245;land;false;desert;1
363;51;228;212;land;false;forest;1
364;157;245;36;land;false;plains;1
365;255;254;244;land;false;forest;1
366;159;67;200;land;true;plains;1
367;61;117;222;land;false;forest;1
368;255;239;239;land;true;plains;1
369;131;199;238;land;false;plains;1
370;246;204;79;land;true;forest;1
371;199;70;95;land;false;plains;1
372;100;198;251;land;false;mountain;1
373;234;236;255;land;false;desert;1
374;74;255;151;land;false;desert;1
375;121;252;224;land;false;forest;1
376;164;175;248;land;false;forest;1
377;242;250;152;land;false;forest;1
378;77;233;76;land;true;forest;1
379;128;249;228;land;true;forest;1
380;122;245;158;land;false;hills;1
381;108;235;87;land;false;forest;1
382;255;243;203;land;true;forest;1
383;238;254;224;land;true;plains;1
384;230;41;133;land;false;hills;1
385;255;252;239;land;true;plains;1
386;255;245;227;land;false;hills;1
387;242;123;248;land;false;hills;1
388;155;249;174;land;false;plains;1
389;132;179;242;land;false;plains;1
390;242;254;184;land;false;plains;1
391;122;34;251;land;false;desert;1
392;228;120;240;land;false;forest;1
393;232;83;132;land;false;plains;1
394;240;66;214;land;false;desert;1
395;222;196;251;land;false;plains;1
396;255;245;225;land;false;desert;1
397;233;38;38;land;false;forest;1
398;221;40;67;land;false;forest;1
399;198;255;118;land;false;forest;1
400;246;162;207;land;false;marsh;1
401;254;237;204;land;false;plains;1
402;205;240;133;land;false;plains;1
403;255;239;229;land;true;forest;1
404;160;250;175;land;false;desert;1
405;64;177;209;land;false;forest;1
406;233;252;161;land;false;forest;1
407;207;226;254;land;false;desert;1
408;43;225;244;land;false;plains;1
409;212;253;211;land;false;forest;1
410;221;122;75;land;false;hills;1
411;249;163;141;land;false;hills;1
412;254;224;204;land;false;desert;1
413;218;192;254;land;true;plains;1
414;252;175;176;land;false;forest;1
415;160;216;252;land;false;plains;1
416;223;254;225;land;false;mountain;1
417;255;242;255;land;true;plains;1
418;254;202;178;land;false;forest;1
419;131;194;253;land;true;plains;1
420;251;133;222;land;false;forest;1
421;177;222;251;land;false;desert;1
422;122;89;247;land;false;forest;1
423;87;249;121;land;true;forest;1
424;239;217;84;land;false;plains;1
425;253;136;234;land;false;plains;1
426;213;113;88;land;false;plains;1
427;163;230;103;land;false;plains;1
428;146;249;205;land;false;forest;1
429;164;243;156;land;false;forest;1
430;223;38;43;land;false;hills;1
431;252;255;229;land;false;plains;1
432;97;214;235;land;false;desert;1
433;254;255;250;land;false;desert;1
434;195;182;255;land;false;plains;1
435;208;253;198;land;false;forest;1
436;58;123;208;land;false;marsh;1
437;104;77;226;land;true;plains;1
438;161;252;15;land;false;forest;1
439;255;240;233;land;false;hills;1
440;221;100;158;land;false;forest;1
441;28;209;252;land;false;mountain;1
442;238;64;127;land;true;plains;1
443;255;230;249;land;false;desert;1
444;189;133;244;land;false;hills;1
445;126;218;242;land;false;plains;1
446;237;232;133;land;false;hills;1
447;247;194;82;land;false;forest;1
448;254;196;237;land;false;marsh;1
449;244;129;162;land;false;hills;1
450;69;207;239;land;false;plains;1
451;237;135;177;land;true;plains;1
452;71;210;57;land;false;forest;1
453;72;236;112;land;true;forest;1
454;137;212;241;land;false;forest;1
455;95;118;234;land;false;plains;1
456;216;129;250;land;false;plains;1
457;246;25;117;land;false;plains;1
458;200;196;252;land;false;desert;1
459;75;206;125;land;false;mountain;1
460;253;199;252;land;false;plains;1
461;251;255;240;land;false;forest;1
462;208;214;254;land;false;desert;1
463;190;252;204;land;false;plains;1
464;40;252;187;land;false;urban;1
465;124;138;233;land;false;plains;1
466;72;211;173;land;false;plains;1
467;253;156;153;land;false;plains;1
468;233;126;48;land;false;hills;1
469;240;255;236;land;false;hills;1
470;249;139;226;land;false;forest;1
471;94;44;254;land;false;hills;1
472;234;115;168;land;false;forest;1
473;245;255;197;land;false;desert;1
474;13;251;100;land;true;marsh;1
475;254;154;216;land;false;plains;1
476;138;243;155;land;false;plains;1
477;226;143;100;land;true;marsh;1
478;252;144;208;land;false;forest;1
479;206;152;253;land;false;forest;1
480;206;240;254;land;false;plains;1
481;207;70;177;land;false;forest;1
482;255;221;251;land;false;forest;1
483;254;141;194;land;false;forest;1
484;153;127;248;land;false;plains;1
485;234;99;91;land;false;plains;1
486;191;254;233;land;false;forest;1
487;153;131;253;land;false;forest;1
488;246;183;156;land;true;plains;1
489;142;180;246;land;true;marsh;1
490;236;250;182;land;false;forest;1
491;229;161;255;land;false;forest;1
492;236;125;129;land;true;forest;1
493;233;205;53;land;false;plains;1
494;255;248;249;land;false;mountain;1
495;196;254;182;land;true;marsh;1
496;199;72;132;land;false;forest;1
497;79;54;218;land;false;plains;1
498;249;254;211;land;false;forest;1
499;229;33;121;land;true;forest;1
500;214;97;225;land;false;desert;1
501;180;213;250;land;false;plains;1
502;250;162;217;land;false;plains;1
503;98;236;241;land;true;forest;1
504;248;153;174;land;false;forest;1
505;126;171;249;land;false;forest;1
506;245;197;119;land;false;plains;1
507;51;241;225;land;false;plains;1
508;200;254;210;land;false;desert;1
509;213;163;248;land;false;forest;1
510;112;212;227;land;false;plains;1
511;192;78;211;land;false;forest;1
512;251;219;194;land;false;marsh;1
513;47;233;151;land;false;plains;1
514;243;244;255;land;true;forest;1
515;141;248;66;land;false;plains;1
516;245;225;154;land;false;forest;1
517;223;198;106;land;false;marsh;1
518;61;63;212;land;true;forest;1
519;236;255;251;land;false;plains;1
520;252;236;193;land;false;plains;1
521;250;152;207;land;false;hills;1
522;70;197;249;land;false;forest;1
523;253;22;21;land;false;forest;1
524;227;252;183;land;true;urban;1
525;199;254;249;land;false;forest;1
526;171;161;247;land;false;hills;1
527;133;247;106;land;false;forest;1
528;211;235;253;land;true;forest;1
529;234;144;243;land;false;mountain;1
530;236;103;130;land;false;plains;1
531;99;78;223;land;true;marsh;1
532;171;174;247;land;false;forest;1
533;252;222;255;land;false;plains;1
534;135;250;208;land;false;hills;1
535;108;244;244;land;true;marsh;1
536;249;254;216;land;false;desert;1
537;198;255;227;land;false;plains;1
538;201;138;245;land;false;desert;1
539;237;64;237;land;false;desert;1
540;185;252;201;land;false;urban;1
541;239;250;188;land;false;plains;1
542;220;232;102;land;false;plains;1
543;50;148;212;land;true;forest;1
544;247;118;156;land;false;forest;1
545;154;252;163;land;false;forest;1
546;250;132;194;land;true;forest;1
547;187;235;117;land;false;forest;1
548;245;184;43;land;false;forest;1
549;49;134;251;land;false;plains;1
550;252;170;250;land;false;forest;1
551;111;214;237;land;false;forest;1
552;90;112;253;land;true;forest;1
553;249;255;254;land;false;hills;1
554;96;222;127;land;false;plains;1
555;195;222;252;land;false;mountain;1
556;198;210;253;land;false;forest;1
557;133;202;254;land;false;plains;1
558;106;181;225;land;false;plains;1
559;24;249;191;land;false;plains;1
560;195;238;125;land;false;hills;1
561;249;65;134;land;false;plains;1
562;163;164;250;land;true;plains;1
563;226;254;241;land;true;forest;1
564;184;251;226;land;false;plains;1
565;195;254;227;land;false;desert;1
566;246;163;219;land;false;forest;1
567;249;141;162;land;false;plains;1
568;172;233;251;land;false;hills;1
569;230;89;249;land;false;forest;1
570;253;209;231;land;true;forest;1
571;114;251;200;land;false;hills;1
572;133;233;113;land;false;forest;1
573;248;238;132;land;false;plains;1
574;138;248;195;land;false;plains;1
575;35;247;154;land;false;hills;1
576;255;224;236;land;true;plains;1
577;70;234;55;land;false;forest;1
578;253;242;255;land;false;forest;1
579;248;71;160;land;false;hills;1
580;106;242;207;land;false;plains;1
581;72;81;203;land;false;forest;1
582;68;254;104;land;false;plains;1
583;128;252;93;land;false;forest;1
584;191;159;252;land;false;plains;1
585;255;248;245;land;false;mountain;1
586;236;88;133;land;false;mountain;1
587;243;254;164;land;false;plains;1
588;249;55;38;land;false;plains;1
589;211;254;239;land;false;desert;1
590;143;154;245;land;false;desert;1
591;88;217;176;land;false;plains;1
592;205;255;208;land;true;forest;1
593;255;242;253;land;false;plains;1
594;250;50;109;land;false;forest;1
595;175;230;250;land;true;marsh;1
596;245;148;237;land;false;forest;1
597;158;247;135;land;false;desert;1
598;236;179;72;land;false;hills;1
599;86;234;232;land;false;plains;1
600;166;79;241;land;false;forest;1
601;239;197;137;land;false;plains;1
602;241;239;98;land;false;forest;1
603;142;226;247;land;false;forest;1
604;144;247;251;land;false;plains;1
605;239;63;204;land;false;forest;1
606;62;128;245;land;false;forest;1
607;252;254;226;land;false;forest;1
608;183;216;255;land;false;hills;1
609;254;248;212;land;true;forest;1
610;223;254;246;land;false;forest;1
611;192;251;217;land;false;plains;1
612;96;245;165;land;true;plains;1
613;238;105;109;land;false;plains;1
614;244;161;100;land;false;plains;1
615;212;228;109;land;true;forest;1
616;75;188;224;land;false;forest;1
617;220;237;255;land;false;forest;1
618;89;92;226;land;false;forest;1
619;227;255;239;land;false;plains;1
620;114;235;196;land;false;hills;1
621;87;179;253;land;true;forest;1
622;230;28;80;land;false;plains;1
623;211;210;253;land;false;forest;1
624;250;228;179;land;true;forest;1
625;232;69;147;land;false;forest;1
626;243;143;53;land;false;forest;1
627;254;219;213;land;true;forest;1
628;252;200;243;land;true;forest;1
629;88;165;249;land;false;plains;1
630;108;48;219;land;false;forest;1
631;252;159;226;land;true;plains;1
632;87;188;242;land;false;plains;1
633;18;238;24;land;false;forest;1
634;68;151;247;land;true;plains;1
635;128;150;245;land;false;hills;1
636;252;139;251;land;true;urban;1
637;244;253;255;land;true;forest;1
638;242;224;99;land;true;forest;1
639;255;237;246;land;false;plains;1
640;206;251;103;land;false;plains;1
641;247;255;240;land;false;plains;1
642;254;246;214;land;false;plains;1
643;227;190;255;land;false;forest;1
644;255;250;204;land;false;plains;1
645;255;243;234;land;false;mountain;1
646;166;242;106;land;false;plains;1
647;46;241;191;land;false;plains;1
648;229;241;125;land;false;forest;1
649;247;60;230;land;false;plains;1
650;182;254;178;land;false;desert;1
651;221;235;255;land;false;plains;1
652;232;162;93;land;false;desert;1
653;49;56;251;land;false;forest;1
654;137;184;237;land;false;forest;1
655;253;251;164;land;false;plains;1
656;253;230;255;land;false;forest;1
657;254;131;152;land;false;desert;1
658;241;103;224;land;false;mountain;1
659;222;254;229;land;false;forest;1
660;178;229;252;land;false;forest;1
661;255;236;245;land;false;forest;1
662;253;255;238;land;true;forest;1
663;203;252;198;land;false;hills;1
664;166;251;140;land;true;forest;1
665;254;185;77;land;false;forest;1
666;178;217;254;land;false;desert;1
667;216;244;23;land;false;desert;1
668;228;255;246;land;false;forest;1
669;252;209;139;land;false;plains;1
670;225;255;234;land;false;forest;1
671;80;255;38;land;false;plains;1
672;216;44;149;land;false;forest;1
673;214;255;238;land;false;forest;1
674;163;240;124;land;false;forest;1
675;233;247;44;land;false;plains;1
676;235;255;253;land;false;plains;1
677;176;119;255;land;false;forest;1
678;65;176;197;land;false;plains;1
679;206;190;73;land;false;forest;1
680;254;222;254;land;false;hills;1
681;222;255;241;land;false;hills;1
682;135;133;246;land;true;marsh;1
683;239;173;136;land;false;hills;1
684;248;203;87;land;false;forest;1
685;253;156;119;land;false;forest;1
686;220;95;170;land;false;plains;1
687;204;255;216;land;false;forest;1
688;155;143;246;land;true;marsh;1
689;212;255;247;land;false;forest;1
690;247;228;128;land;false;forest;1
691;248;232;126;land;false;forest;1
692;228;239;255;land;false;forest;1
693;196;252;151;land;true;plains;1
694;74;93;253;land;false;plains;1
695;252;210;255;land;true;forest;1
696;231;213;255;land;false;plains;1
697;246;245;255;land;false;hills;1
698;240;188;139;land;false;hills;1
699;120;206;230;land;false;mountain;1
700;247;154;219;land;false;marsh;1
701;156;143;250;land;true;marsh;1
702;238;56;122;land;false;plains;1
703;197;60;118;land;false;plains;1
704;241;38;198;land;false;plains;1
705;221;223;255;land;false;hills;1
706;142;224;254;land;false;forest;1
707;255;247;242;land;false;plains;1
708;220;246;166;land;false;mountain;1
709;244;73;154;land;false;forest;1
710;160;246;189;land;false;hills;1
711;252;234;155;land;false;plains;1
712;58;62;207;land;false;plains;1
713;183;239;99;land;false;plains;1
714;20;150;244;land;false;forest;1
715;254;213;193;land;false;forest;1
716;147;203;252;land;false;plains;1
717;164;236;81;land;false;plains;1
718;43;224;158;land;false;plains;1
719;171;246;253;land;false;plains;1
720;241;239;255;land;false;plains;1
721;254;202;232;land;true;forest;1
722;239;255;255;land;true;forest;1
723;226;63;113;land;false;forest;1
724;246;195;158;land;false;forest;1
725;245;255;242;land;false;desert;1
726;246;79;84;land;false;forest;1
727;255;211;203;land;false;plains;1
728;203;253;235;land;false;desert;1
729;137;246;65;land;true;forest;1
730;126;251;202;land;false;forest;1
731;209;80;205;land;true;forest;1
732;194;203;254;land;false;plains;1
733;248;152;194;land;false;plains;1
734;251;255;214;land;false;hills;1
735;207;161;250;land;false;desert;1
736;199;252;148;land;false;forest;1
737;138;250;250;land;true;forest;1
738;222;208;254;land;true;desert;1
739;237;227;255;land;true;plains;1
740;78;100;236;land;true;plains;1
741;60;253;226;land;false;forest;1
742;157;254;216;land;false;forest;1
743;243;251;255;land;false;plains;1
744;166;253;236;land;true;forest;1
745;136;87;236;land;false;desert;1
746;217;38;125;land;false;plains;1
747;71;254;8;land;false;desert;1
748;228;230;40;land;true;forest;1
749;159;37;232;land;false;desert;1
750;61;232;243;land;false;plains;1
751;254;217;246;land;false;plains;1
752;254;219;86;land;true;forest;1
753;203;236;52;land;false;forest;1
754;112;184;245;land;false;forest;1
755;251;215;178;land;false;plains;1
756;206;157;74;land;false;forest;1
757;124;253;208;land;false;plains;1
758;248;219;130;land;false;plains;1
759;164;86;249;land;false;urban;1
760;92;233;232;land;true;plains;1
761;118;56;205;land;false;forest;1
762;240;243;107;land;false;plains;1
763;155;249;173;land;false;forest;1
764;13;252;240;land;false;forest;1
765;46;241;118;land;false;plains;1
766;248;51;139;land;false;mountain;1
767;232;131;105;land;false;marsh;1
768;241;241;137;land;false;hills;1
769;239;103;220;land;false;forest;1
770;230;64;132;land;false;hills;1
771;255;236;233;land;true;marsh;1
772;245;150;237;land;false;plains;1
773;91;247;149;land;false;forest;1
774;249;252;139;land;false;plains;1
775;198;152;250;land;false;forest;1
776;220;253;211;land;false;plains;1
777;252;6;94;land;false;forest;1
778;71;243;68;land;false;plains;1
779;230;172;254;land;true;forest;1
780;223;71;255;land;false;plains;1
781;178;243;248;land;false;plains;1
782;116;251;220;land;false;forest;1
783;64;165;234;land;false;hills;1
784;220;253;208;land;false;forest;1
785;254;127;162;land;false;hills;1
786;230;245;81;land;false;forest;1
787;236;193;253;land;false;hills;1
788;207;138;250;land;false;plains;1
789;242;171;65;land;false;plains;1
790;246;255;227;land;false;desert;1
791;96;97;253;land;false;hills;1
792;213;226;45;land;false;forest;1
793;133;160;236;land;false;plains;1
794;249;193;176;land;false;forest;1
795;172;202;70;land;false;plains;1
796;242;122;69;land;false;forest;1
797;215;193;254;land;false;desert;1
798;185;202;70;land;false;forest;1
799;202;163;250;land;false;forest;1
800;59;240;138;land;false;plains;1
801;242;127;167;land;false;plains;1
802;197;237;114;land;false;hills;1
803;135;241;110;land;false;forest;1
804;252;184;232;land;false;hills;1
805;199;251;187;land;false;forest;1
806;255;209;234;land;false;plains;1
807;223;148;251;land;true;forest;1
808;174;255;110;land;false;forest;1
809;240;183;138;land;false;forest;1
810;217;80;85;land;false;forest;1
811;230;59;163;land;false;forest;1
812;131;255;166;land;false;plains;1
813;253;184;243;land;false;forest;1
814;215;107;231;land;false;plains;1
815;223;255;224;land;false;hills;1
816;177;85;214;land;false;forest;1
817;172;230;70;land;false;forest;1
818;119;245;128;land;false;plains;1
819;239;136;229;land;false;mountain;1
