6;anti_air_building;2820.00;10.23;1540.00;0.64;0
6;anti_air_building;2829.00;10.50;1528.00;4.76;0
6;synthetic_refinery;2822.00;10.50;1547.00;2.61;0
6;fuel_silo;2831.00;10.70;1541.00;2.71;0
6;radar_station;2827.00;10.55;1538.00;1.59;0
6;rocket_site;2824.00;10.30;1549.00;3.21;0
6;nuclear_reactor;2826.00;10.45;1539.00;4.77;0
7;arms_factory;2526.00;10.93;1518.00;5.13;0
7;arms_factory;2521.00;10.80;1521.00;1.52;0
7;arms_factory;2529.00;11.00;1522.00;4.54;0
7;arms_factory;2530.00;11.10;1526.00;5.74;0
7;arms_factory;2525.00;10.82;1528.00;3.58;0
7;arms_factory;2521.00;10.53;1530.00;5.14;0
7;industrial_complex;2529.00;11.00;1520.00;1.52;0
7;industrial_complex;2522.00;10.80;1522.00;4.19;0
7;industrial_complex;2519.00;10.50;1530.00;2.03;0
7;industrial_complex;2531.00;10.95;1527.00;5.05;0
7;industrial_complex;2527.00;10.85;1529.00;6.25;0
7;industrial_complex;2527.00;10.53;1533.00;4.09;0
7;air_base;2529.00;11.00;1521.00;0.47;0
7;supply_node;2518.00;10.30;1532.00;3.34;0
7;supply_node;2527.00;10.93;1528.00;6.28;0
7;supply_node;2527.00;10.98;1517.00;4.03;0
7;naval_base;2520.00;9.88;1539.00;-2.55;13055
7;naval_base;2527.00;10.20;1538.00;-3.14;14853
7;bunker;2517.00;10.40;1528.00;3.14;0
7;bunker;2531.00;11.15;1515.00;5.81;0
7;bunker;2525.00;10.90;1523.00;2.54;0
7;coastal_bunker;2518.00;9.90;1537.00;-2.55;0
7;coastal_bunker;2526.00;10.20;1539.00;-3.14;0
7;dockyard;2523.00;10.20;1539.00;-3.76;0
7;anti_air_building;2519.00;10.50;1530.00;0.99;0
7;anti_air_building;2520.00;10.40;1533.00;3.66;0
7;anti_air_building;2528.00;10.98;1523.00;0.04;0
7;synthetic_refinery;2527.00;10.53;1533.00;2.70;0
7;fuel_silo;2525.00;11.10;1515.00;5.72;0
7;radar_station;2524.00;10.88;1524.00;3.12;0
7;rocket_site;2520.00;10.45;1532.00;4.76;0
7;nuclear_reactor;2522.00;10.25;1538.00;2.61;0
8;arms_factory;2632.00;10.35;1533.00;4.54;0
8;arms_factory;2614.00;10.20;1535.00;5.74;0
8;arms_factory;2623.00;10.20;1528.00;3.58;0
8;arms_factory;2643.00;10.20;1545.00;5.14;0
8;arms_factory;2624.00;10.20;1542.00;1.52;0
8;arms_factory;2641.00;10.30;1538.00;4.19;0
8;industrial_complex;2650.00;10.23;1544.00;2.03;0
8;industrial_complex;2612.00;10.20;1534.00;5.05;0
8;industrial_complex;2628.00;10.45;1527.00;6.25;0
8;industrial_complex;2622.00;10.23;1533.00;4.09;0
8;industrial_complex;2627.00;10.23;1541.00;0.47;0
8;industrial_complex;2625.00;10.25;1527.00;2.04;0
8;air_base;2642.00;10.25;1544.00;4.70;0
8;supply_node;2628.00;10.45;1528.00;4.03;0
8;supply_node;2614.00;10.30;1537.00;5.51;0
8;supply_node;2643.00;10.30;1540.00;2.16;0
8;supply_node;2622.00;10.30;1540.00;4.75;0
8;naval_base;2644.00;9.78;1548.00;-2.76;14048
8;naval_base;2630.00;10.23;1541.00;-4.39;14048
8;naval_base;2613.00;9.55;1533.00;-0.79;14073
8;naval_base;2633.00;10.10;1522.00;0.90;13844
8;bunker;2642.00;10.28;1543.00;4.25;0
8;bunker;2628.00;10.25;1540.00;0.99;0
8;bunker;2614.00;10.30;1539.00;3.66;0
8;bunker;2624.00;10.20;1527.00;0.04;0
8;coastal_bunker;2619.00;9.50;1531.00;-1.43;0
8;coastal_bunker;2642.00;9.50;1535.00;0.00;0
8;coastal_bunker;2611.00;9.55;1535.00;-0.79;0
8;coastal_bunker;2622.00;10.10;1544.00;-2.68;0
8;dockyard;2634.00;10.20;1524.00;0.90;0
8;anti_air_building;2631.00;10.30;1531.00;2.71;0
8;anti_air_building;2631.00;10.45;1536.00;0.55;0
8;anti_air_building;2632.00;10.28;1524.00;3.21;0
8;synthetic_refinery;2629.00;10.30;1531.00;4.77;0
8;fuel_silo;2619.00;10.30;1539.00;1.16;0
8;radar_station;2632.00;10.45;1534.00;0.41;0
8;rocket_site;2648.00;10.25;1541.00;0.20;0
8;nuclear_reactor;2635.00;10.45;1535.00;3.22;0
9;arms_factory;2856.00;10.45;1525.00;3.58;0
9;arms_factory;2859.00;10.65;1524.00;5.14;0
9;arms_factory;2860.00;10.40;1531.00;1.52;0
9;arms_factory;2856.00;10.40;1512.00;4.19;0
9;arms_factory;2858.00;10.60;1525.00;2.03;0
9;arms_factory;2855.00;10.35;1518.00;5.05;0
9;industrial_complex;2860.00;10.28;1514.00;6.25;0
9;industrial_complex;2858.00;10.35;1512.00;4.09;0
9;industrial_complex;2863.00;10.50;1525.00;0.47;0
9;industrial_complex;2857.00;10.55;1518.00;2.04;0
9;industrial_complex;2860.00;10.30;1516.00;4.70;0
9;industrial_complex;2860.00;10.30;1532.00;2.54;0
9;air_base;2865.00;10.35;1525.00;3.74;0
9;supply_node;2855.00;10.30;1511.00;2.16;0
9;supply_node;2855.00;10.40;1521.00;4.75;0
9;supply_node;2859.00;10.55;1529.00;1.40;0
9;supply_node;2867.00;10.50;1528.00;4.34;0
9;supply_node;2862.00;10.28;1521.00;0.63;0
9;naval_base;2871.00;9.88;1527.00;1.57;14859
9;naval_base;2861.00;10.25;1515.00;0.46;14859
9;naval_base;2862.00;10.25;1533.00;-3.14;13683
9;naval_base;2860.00;9.88;1510.00;-0.79;13863
9;naval_base;2853.00;9.55;1522.00;-1.11;13863
9;bunker;2857.00;10.50;1514.00;2.70;0
9;bunker;2857.00;10.55;1519.00;5.72;0
9;bunker;2861.00;10.55;1529.00;0.64;0
9;bunker;2866.00;10.53;1528.00;4.76;0
9;bunker;2864.00;10.35;1524.00;2.61;0
9;coastal_bunker;2866.00;10.20;1523.00;0.46;0
9;coastal_bunker;2870.00;9.88;1525.00;1.57;0
9;coastal_bunker;2853.00;9.90;1510.00;-0.79;0
9;coastal_bunker;2853.00;9.90;1520.00;-1.11;0
9;coastal_bunker;2857.00;9.90;1532.00;-3.14;0
9;dockyard;2865.00;9.88;1521.00;0.46;0
9;anti_air_building;2862.00;10.30;1522.00;0.20;0
9;anti_air_building;2867.00;10.45;1529.00;3.22;0
9;anti_air_building;2854.00;10.28;1511.00;5.88;0
9;synthetic_refinery;2858.00;10.53;1529.00;2.26;0
9;fuel_silo;2856.00;10.25;1509.00;0.11;0
9;radar_station;2861.00;10.40;1521.00;3.30;0
9;rocket_site;2853.00;10.28;1516.00;5.79;0
9;nuclear_reactor;2860.00;10.55;1529.00;0.71;0
10;arms_factory;2943.00;10.25;1518.00;1.52;0
10;arms_factory;2941.00;10.85;1512.00;4.19;0
10;arms_factory;2937.00;10.80;1513.00;2.03;0
10;arms_factory;2937.00;10.82;1512.00;5.05;0
10;arms_factory;2944.00;10.93;1503.00;6.25;0
10;arms_factory;2943.00;10.88;1506.00;4.09;0
10;industrial_complex;2945.00;10.90;1505.00;0.47;0
10;industrial_complex;2944.00;10.90;1508.00;2.04;0
10;industrial_complex;2957.00;10.23;1521.00;4.70;0
10;industrial_complex;2952.00;10.25;1528.00;2.54;0
10;industrial_complex;2954.00;10.30;1525.00;3.74;0
10;industrial_complex;2951.00;10.50;1519.00;0.48;0
10;air_base;2939.00;10.55;1502.00;3.14;0
10;supply_node;2936.00;10.57;1515.00;1.40;0
10;supply_node;2950.00;10.55;1515.00;4.34;0
10;supply_node;2948.00;10.28;1525.00;0.63;0
10;supply_node;2956.00;10.30;1524.00;3.58;0
10;supply_node;2942.00;10.80;1505.00;5.05;0
10;naval_base;2955.00;10.20;1514.00;-4.51;13429
10;naval_base;2956.00;10.20;1528.00;-3.46;12043
10;naval_base;2943.00;9.88;1520.00;-3.52;14861
10;naval_base;2952.00;10.23;1529.00;-3.82;12043
10;bunker;2942.00;10.25;1518.00;5.72;0
10;bunker;2948.00;10.70;1511.00;0.64;0
10;bunker;2948.00;10.28;1525.00;4.76;0
10;bunker;2940.00;10.82;1508.00;2.61;0
10;bunker;2957.00;10.28;1522.00;2.71;0
10;coastal_bunker;2929.00;9.90;1520.00;-2.36;0
10;coastal_bunker;2958.00;9.88;1520.00;0.98;0
10;coastal_bunker;2946.00;10.20;1528.00;-2.03;0
10;coastal_bunker;2954.00;10.20;1518.00;-4.51;0
10;dockyard;2948.00;10.20;1529.00;-2.03;0
10;anti_air_building;2954.00;10.30;1525.00;0.20;0
10;anti_air_building;2953.00;10.30;1524.00;3.22;0
10;anti_air_building;2939.00;10.55;1502.00;5.88;0
10;synthetic_refinery;2953.00;10.30;1521.00;2.26;0
10;fuel_silo;2934.00;10.30;1520.00;0.11;0
10;radar_station;2944.00;10.50;1516.00;3.30;0
10;rocket_site;2946.00;10.60;1513.00;5.79;0
10;nuclear_reactor;2945.00;10.50;1516.00;0.71;0
11;arms_factory;2307.00;10.20;1518.00;2.03;0
11;arms_factory;2308.00;10.23;1518.00;5.05;0
11;arms_factory;2312.00;10.23;1516.00;6.25;0
11;arms_factory;2307.00;10.20;1517.00;4.09;0
11;arms_factory;2308.00;10.23;1517.00;0.47;0
11;arms_factory;2309.00;10.25;1517.00;2.04;0
11;industrial_complex;2311.00;10.20;1515.00;4.70;0
11;industrial_complex;2308.00;10.20;1516.00;2.54;0
11;industrial_complex;2309.00;10.20;1516.00;3.74;0
11;industrial_complex;2310.00;10.30;1518.00;0.48;0
11;industrial_complex;2312.00;10.23;1516.00;3.14;0
11;industrial_complex;2309.00;10.23;1519.00;5.81;0
11;air_base;2310.00;10.28;1517.00;2.54;0
11;supply_node;2309.00;10.25;1517.00;0.63;0
11;naval_base;2306.00;9.88;1519.00;1.57;14869
11;bunker;2308.00;10.23;1518.00;4.25;0
11;coastal_bunker;2313.00;9.88;1515.00;1.57;0
11;dockyard;2308.00;10.20;1519.00;1.57;0
11;anti_air_building;2308.00;10.23;1517.00;0.04;0
11;anti_air_building;2309.00;10.25;1517.00;2.70;0
11;anti_air_building;2310.00;10.28;1517.00;5.72;0
11;synthetic_refinery;2308.00;10.20;1516.00;0.64;0
11;fuel_silo;2309.00;10.20;1516.00;4.76;0
11;radar_station;2309.00;10.28;1518.00;2.35;0
11;rocket_site;2311.00;10.30;1518.00;2.71;0
11;nuclear_reactor;2307.00;10.20;1517.00;0.55;0
11;floating_harbor;2317.00;9.50;1517.00;-1.57;3816
12;arms_factory;1885.00;10.90;1465.00;6.25;0
12;arms_factory;1887.00;10.90;1462.00;4.09;0
12;arms_factory;1864.00;10.25;1491.00;0.47;0
12;arms_factory;1894.00;10.20;1501.00;2.04;0
12;arms_factory;1864.00;10.30;1497.00;4.70;0
12;arms_factory;1884.00;10.50;1486.00;2.54;0
12;industrial_complex;1871.00;10.15;1477.00;3.74;0
12;industrial_complex;1895.00;10.30;1498.00;0.48;0
12;industrial_complex;1906.00;10.28;1479.00;3.14;0
12;industrial_complex;1870.00;10.20;1502.00;5.81;0
12;industrial_complex;1867.00;10.30;1496.00;2.54;0
12;industrial_complex;1893.00;10.75;1469.00;5.21;0
12;air_base;1887.00;10.60;1482.00;1.59;0
12;supply_node;1881.00;10.45;1485.00;5.05;0
12;supply_node;1890.00;10.80;1458.00;2.81;0
12;supply_node;1887.00;10.40;1499.00;5.75;0
12;supply_node;1873.00;10.30;1502.00;0.94;0
12;supply_node;1882.00;10.75;1467.00;4.98;0
12;supply_node;1862.00;10.10;1489.00;0.18;0
12;supply_node;1899.00;10.50;1492.00;3.12;0
12;supply_node;1880.00;10.28;1512.00;0.87;0
12;supply_node;1862.00;10.28;1496.00;2.35;0
12;supply_node;1871.00;10.20;1490.00;5.28;0
12;supply_node;1872.00;10.20;1476.00;1.59;0
12;supply_node;1890.00;10.80;1479.00;4.52;0
12;supply_node;1906.00;10.28;1481.00;6.00;0
12;supply_node;1899.00;10.45;1474.00;3.76;0
12;naval_base;1908.00;10.15;1493.00;-4.31;14901
12;naval_base;1910.00;9.88;1480.00;-4.07;14901
12;naval_base;1866.00;9.73;1487.00;-0.79;12377
12;naval_base;1892.00;10.05;1504.00;-3.93;14881
12;naval_base;1868.00;9.78;1486.00;-0.54;13881
12;naval_base;1875.00;10.10;1512.00;-2.82;14868
12;naval_base;1870.00;9.50;1471.00;-1.11;13881
12;naval_base;1868.00;10.20;1503.00;-1.95;12377
12;naval_base;1860.00;10.15;1498.00;-2.36;12377
12;naval_base;1874.00;9.55;1465.00;-1.45;13881
12;naval_base;1904.00;9.88;1472.00;0.64;14920
12;bunker;1880.00;10.53;1478.00;2.78;0
12;bunker;1886.00;10.95;1455.00;5.44;0
12;bunker;1904.00;10.20;1496.00;2.17;0
12;bunker;1893.00;10.70;1468.00;3.38;0
12;bunker;1892.00;10.57;1496.00;1.22;0
12;bunker;1878.00;10.50;1498.00;5.34;0
12;bunker;1875.00;10.30;1489.00;5.45;0
12;bunker;1906.00;10.25;1477.00;3.29;0
12;bunker;1863.00;10.23;1500.00;5.95;0
12;bunker;1877.00;10.20;1510.00;2.33;0
12;bunker;1862.00;10.10;1489.00;3.89;0
12;bunker;1895.00;10.65;1470.00;1.73;0
12;bunker;1872.00;10.20;1483.00;4.40;0
12;bunker;1886.00;10.70;1477.00;0.78;0
12;coastal_bunker;1887.00;10.15;1509.00;-3.93;0
12;coastal_bunker;1872.00;10.20;1507.00;-2.98;0
12;coastal_bunker;1911.00;10.15;1485.00;-4.07;0
12;coastal_bunker;1869.00;9.50;1481.00;-1.11;0
12;coastal_bunker;1858.00;9.50;1496.00;-2.36;0
12;coastal_bunker;1876.00;9.73;1515.00;-2.82;0
12;coastal_bunker;1905.00;10.15;1496.00;-4.31;0
12;coastal_bunker;1859.00;9.50;1488.00;-0.79;0
12;coastal_bunker;1868.00;9.50;1485.00;-0.54;0
12;coastal_bunker;1900.00;10.20;1468.00;0.64;0
12;coastal_bunker;1874.00;9.55;1466.00;-1.45;0
12;dockyard;1870.00;9.78;1477.00;-1.11;0
12;anti_air_building;1876.00;10.35;1493.00;3.96;0
12;anti_air_building;1860.00;10.10;1489.00;1.80;0
12;anti_air_building;1891.00;10.80;1479.00;4.46;0
12;synthetic_refinery;1900.00;10.30;1495.00;6.03;0
12;fuel_silo;1877.00;10.35;1485.00;2.41;0
12;radar_station;1884.00;10.53;1485.00;1.33;0
12;rocket_site;1896.00;10.40;1461.00;1.45;0
12;nuclear_reactor;1907.00;10.23;1491.00;4.47;0
13;air_base;2714.00;10.70;1506.00;0.99;0
13;supply_node;2690.00;10.53;1508.00;5.75;0
13;supply_node;2717.00;10.30;1494.00;0.94;0
13;supply_node;2704.00;10.35;1509.00;4.98;0
13;supply_node;2712.00;10.50;1513.00;0.18;0
13;supply_node;2718.00;10.50;1504.00;3.12;0
13;supply_node;2709.00;10.80;1504.00;0.87;0
13;naval_base;2696.00;10.25;1509.00;-3.61;12898
13;naval_base;2700.00;9.88;1510.00;-2.90;12898
13;naval_base;2723.00;10.20;1504.00;-4.39;14064
13;naval_base;2713.00;9.50;1493.00;-0.59;14590
13;naval_base;2713.00;10.23;1516.00;-3.46;14064
13;bunker;2720.00;10.40;1494.00;5.88;0
13;bunker;2717.00;10.30;1512.00;2.26;0
13;bunker;2717.00;10.53;1504.00;0.11;0
13;bunker;2692.00;10.50;1509.00;1.67;0
13;bunker;2705.00;10.60;1505.00;0.71;0
13;bunker;2702.00;10.35;1507.00;4.83;0
13;coastal_bunker;2700.00;9.88;1510.00;-2.90;0
13;coastal_bunker;2715.00;10.28;1515.00;-3.46;0
13;coastal_bunker;2691.00;10.28;1514.00;-3.61;0
13;coastal_bunker;2719.00;9.82;1488.00;-0.59;0
13;coastal_bunker;2722.00;10.23;1505.00;-4.39;0
13;dockyard;2700.00;9.88;1510.00;-2.90;0
13;synthetic_refinery;2708.00;10.80;1505.00;1.73;0
13;radar_station;2719.00;10.55;1501.00;2.31;0
13;rocket_site;2718.00;10.28;1510.00;2.34;0
13;nuclear_reactor;2708.00;10.65;1507.00;0.18;0
14;arms_factory;2767.00;10.20;1507.00;4.70;0
14;arms_factory;2766.00;10.20;1505.00;2.54;0
14;arms_factory;2765.00;10.23;1507.00;3.74;0
14;arms_factory;2767.00;10.20;1508.00;0.48;0
14;arms_factory;2764.00;10.20;1507.00;3.14;0
14;arms_factory;2766.00;10.20;1508.00;5.81;0
14;industrial_complex;2763.00;10.10;1510.00;2.54;0
14;industrial_complex;2764.00;10.20;1508.00;5.21;0
14;industrial_complex;2768.00;10.20;1509.00;1.59;0
14;industrial_complex;2763.00;10.05;1502.00;4.25;0
14;industrial_complex;2766.00;10.20;1509.00;0.99;0
14;industrial_complex;2765.00;10.20;1511.00;3.66;0
14;air_base;2765.00;10.20;1503.00;0.04;0
14;supply_node;2765.00;10.23;1506.00;4.98;0
14;naval_base;2769.00;10.05;1502.00;1.57;14882
14;bunker;2766.00;10.20;1504.00;0.64;0
14;coastal_bunker;2766.00;9.50;1501.00;1.57;0
14;dockyard;2767.00;9.50;1501.00;1.57;0
14;anti_air_building;2766.00;10.20;1505.00;2.71;0
14;anti_air_building;2763.00;10.20;1504.00;0.55;0
14;anti_air_building;2765.00;10.20;1505.00;3.21;0
14;synthetic_refinery;2764.00;10.20;1507.00;4.77;0
14;fuel_silo;2763.00;10.20;1505.00;1.16;0
14;radar_station;2766.00;10.23;1507.00;0.41;0
14;rocket_site;2765.00;10.20;1508.00;0.20;0
14;nuclear_reactor;2763.00;10.20;1506.00;3.22;0
14;floating_harbor;2775.00;9.50;1506.00;-1.57;535
15;arms_factory;3436.00;10.28;1496.00;3.74;0
15;arms_factory;3471.00;10.55;1493.00;0.48;0
15;arms_factory;3450.00;10.25;1508.00;3.14;0
15;arms_factory;3442.00;10.70;1506.00;5.81;0
15;arms_factory;3474.00;10.98;1486.00;2.54;0
15;arms_factory;3470.00;11.00;1486.00;5.21;0
15;industrial_complex;3435.00;10.25;1502.00;1.59;0
15;industrial_complex;3456.00;10.50;1500.00;4.25;0
15;industrial_complex;3437.00;10.23;1482.00;0.99;0
15;industrial_complex;3446.00;10.90;1496.00;3.66;0
15;industrial_complex;3475.00;10.98;1480.00;0.04;0
15;industrial_complex;3467.00;10.35;1497.00;2.70;0
15;air_base;3439.00;10.50;1486.00;5.72;0
15;supply_node;3462.00;10.30;1496.00;3.12;0
15;supply_node;3446.00;10.90;1496.00;0.87;0
15;supply_node;3440.00;10.45;1484.00;2.35;0
15;supply_node;3437.00;10.40;1505.00;5.28;0
15;supply_node;3476.00;10.88;1486.00;1.59;0
15;supply_node;3444.00;10.55;1507.00;4.52;0
15;supply_node;3465.00;10.20;1505.00;6.00;0
15;supply_node;3453.00;10.30;1504.00;3.76;0
15;supply_node;3474.00;10.20;1498.00;0.41;0
15;supply_node;3437.00;10.30;1495.00;1.89;0
